pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
60.0,3,8.0,1027.0,cv,3.56,0,0
79.0,3,10.0,1027.0,NW,1.79,0,0
97.0,3,8.0,1028.0,cv,0.89,0,0
114.0,3,7.0,1028.0,cv,1.34,0,0
102.0,3,5.0,1029.0,NW,3.13,0,0
121.0,2,6.0,1029.0,NW,4.02,0,0
111.0,3,5.0,1028.0,cv,0.89,0,0
129.0,2,4.0,1028.0,NW,1.79,0,0
87.0,1,4.0,1028.0,NW,4.92,0,0
63.0,1,4.0,1028.0,NW,6.71,0,0
43.0,0,3.0,1028.0,NW,9.84,0,0
44.0,0,2.0,1028.0,NW,12.97,0,0
32.0,0,3.0,1028.0,NW,14.76,0,0
39.0,1,4.0,1029.0,NW,17.89,0,0
34.0,2,7.0,1029.0,NW,21.91,0,0
27.0,1,10.0,1030.0,NW,25.04,0,0
31.0,1,12.0,1029.0,NW,28.17,0,0
36.0,1,14.0,1028.0,NE,3.13,0,0
40.0,1,15.0,1027.0,NE,6.26,0,0
36.0,0,15.0,1027.0,cv,0.89,0,0
37.0,-1,15.0,1026.0,cv,1.78,0,0
37.0,0,15.0,1026.0,cv,3.57,0,0
46.0,1,14.0,1026.0,SE,1.79,0,0
49.0,1,13.0,1026.0,SE,4.92,0,0
56.0,2,12.0,1027.0,SE,8.05,0,0
68.0,2,12.0,1027.0,SE,9.84,0,0
71.0,3,9.0,1027.0,cv,0.89,0,0
79.0,4,8.0,1028.0,NE,0.89,0,0
90.0,4,8.0,1028.0,SE,0.89,0,0
94.0,3,8.0,1028.0,cv,0.45,0,0
127.0,4,8.0,1027.0,NE,0.89,0,0
122.0,5,8.0,1027.0,cv,0.45,0,0
157.0,4,8.0,1027.0,NW,1.79,0,0
144.0,4,9.0,1027.0,NW,4.92,0,0
91.0,4,8.0,1027.0,NW,6.71,0,0
68.0,2,10.0,1027.0,NW,8.5,0,0
56.0,2,9.0,1027.0,NW,11.63,0,0
42.0,0,11.0,1028.0,NW,15.65,0,0
47.0,3,12.0,1028.0,NW,19.67,0,0
33.0,3,13.0,1028.0,NW,23.69,0,0
27.0,4,13.0,1028.0,NW,27.71,0,0
27.0,4,15.0,1028.0,NW,30.84,0,0
25.0,3,15.0,1027.0,NW,33.97,0,0
8.0,-1,16.0,1026.0,cv,0.89,0,0
16.0,-1,16.0,1026.0,cv,2.68,0,0
11.0,0,16.0,1026.0,SE,3.13,0,0
17.0,1,15.0,1026.0,NW,1.79,0,0
19.0,3,12.0,1026.0,SE,1.79,0,0
21.0,3,10.0,1026.0,SE,3.58,0,0
31.0,3,9.0,1026.0,cv,0.89,0,0
45.0,3,13.0,1026.0,NW,3.13,0,0
56.0,3,11.0,1026.0,NW,6.26,0,0
62.0,3,8.0,1026.0,NE,1.79,0,0
77.0,1,3.0,1027.0,NW,1.79,0,0
65.0,3,5.0,1027.0,NW,2.68,0,0
61.0,2,4.0,1027.0,NW,4.47,0,0
54.0,0,2.0,1027.0,NW,8.49,0,0
33.0,-1,2.0,1027.0,NW,11.62,0,0
33.0,-1,2.0,1027.0,NW,14.75,0,0
27.0,-2,2.0,1027.0,NW,18.77,0,0
22.0,-1,3.0,1027.0,NW,21.9,0,0
24.0,-1,2.0,1028.0,NW,25.92,0,0
32.0,0,9.0,1028.0,NW,29.94,0,0
23.0,-3,12.0,1028.0,NE,3.13,0,0
21.0,-4,14.0,1028.0,NW,4.02,0,0
28.0,-4,15.0,1027.0,NW,5.81,0,0
23.0,-4,15.0,1026.0,NW,8.94,0,0
24.0,-5,15.0,1025.0,NW,10.73,0,0
23.0,-5,16.0,1023.0,cv,0.89,0,0
23.0,-5,16.0,1023.0,NW,1.79,0,0
21.0,-4,14.0,1023.0,cv,0.89,0,0
25.0,-3,10.0,1023.0,SE,0.89,0,0
30.0,0,8.0,1023.0,cv,0.89,0,0
44.0,1,6.0,1023.0,SE,1.79,0,0
43.0,-2,6.0,1023.0,SE,3.58,0,0
66.0,-1,6.0,1023.0,cv,0.89,0,0
69.0,0,5.0,1023.0,cv,1.78,0,0
79.0,0,4.0,1023.0,SE,0.89,0,0
84.0,-2,3.0,1022.0,NW,1.79,0,0
115.0,0,2.0,1022.0,NW,2.68,0,0
113.0,-1,1.0,1022.0,NW,4.47,0,0
91.0,-2,0.0,1021.0,NW,6.26,0,0
56.0,-3,0.0,1021.0,NW,8.05,0,0
42.0,-4,0.0,1021.0,NW,9.84,0,0
29.0,-4,-1.0,1021.0,NW,12.97,0,0
34.0,-3,2.0,1022.0,NW,16.1,0,0
40.0,-2,4.0,1022.0,NW,20.12,0,0
44.0,-4,10.0,1021.0,NW,23.25,0,0
43.0,-5,12.0,1021.0,NW,26.38,0,0
50.0,-5,13.0,1020.0,NW,28.17,0,0
47.0,-5,14.0,1019.0,cv,0.89,0,0
42.0,-6,15.0,1018.0,cv,1.78,0,0
48.0,-6,15.0,1017.0,cv,3.57,0,0
45.0,-5,16.0,1017.0,SE,1.79,0,0
59.0,-5,14.0,1017.0,SE,4.92,0,0
54.0,-4,13.0,1017.0,SE,8.94,0,0
55.0,-2,12.0,1017.0,SE,12.07,0,0
63.0,-1,10.0,1017.0,SE,15.2,0,0
84.0,0,7.0,1017.0,cv,0.89,0,0
92.0,0,4.0,1017.0,SE,0.89,0,0
113.0,1,3.0,1017.0,NE,0.89,0,0
139.0,1,4.0,1017.0,NE,1.78,0,0
135.0,-1,2.0,1017.0,NW,1.79,0,0
161.0,0,2.0,1017.0,cv,0.45,0,0
145.0,-1,1.0,1016.0,NW,0.89,0,0
154.0,-1,0.0,1016.0,NW,2.68,0,0
139.0,-1,1.0,1016.0,cv,0.89,0,0
153.0,-2,-1.0,1016.0,NW,0.89,0,0
105.0,-1,0.0,1016.0,NW,1.78,0,0
115.0,-1,1.0,1016.0,cv,0.89,0,0
102.0,-1,3.0,1016.0,NW,3.13,0,0
78.0,0,5.0,1016.0,NW,4.92,0,0
83.0,0,9.0,1015.0,cv,0.89,0,0
90.0,-1,10.0,1016.0,cv,1.78,0,0
96.0,0,12.0,1014.0,SE,1.79,0,0
96.0,0,13.0,1013.0,SE,3.58,0,0
114.0,0,13.0,1013.0,SE,5.37,0,0
153.0,1,12.0,1013.0,cv,0.89,0,0
152.0,2,11.0,1013.0,SE,0.89,0,0
179.0,2,10.0,1014.0,SE,1.78,0,0
208.0,3,9.0,1014.0,cv,0.89,0,0
255.0,4,8.0,1014.0,cv,1.78,0,0
197.0,3,8.0,1014.0,cv,2.67,0,0
211.0,4,8.0,1014.0,cv,3.56,0,0
228.0,4,8.0,1014.0,cv,4.45,0,0
252.0,4,6.0,1014.0,cv,5.34,0,0
277.0,4,6.0,1014.0,NW,1.79,0,0
208.0,4,5.0,1015.0,NW,3.58,0,0
73.0,3,7.0,1016.0,NW,5.37,0,0
43.0,0,11.0,1016.0,NW,11.18,0,0
19.0,0,10.0,1016.0,NW,16.99,0,0
16.0,-1,7.0,1017.0,NW,20.12,0,0
21.0,-3,9.0,1018.0,NW,24.14,0,0
30.0,-2,5.0,1018.0,cv,0.89,0,0
38.0,-4,12.0,1020.0,NW,4.02,0,0
43.0,-5,12.0,1020.0,NW,7.15,0,0
39.0,-6,14.0,1020.0,NW,15.2,0,0
43.0,-9,15.0,1019.0,NW,24.14,0,0
34.0,-8,16.0,1018.0,NW,33.97,0,0
42.0,-10,16.0,1018.0,NW,43.8,0,0
41.0,-11,16.0,1017.0,NW,53.63,0,0
46.0,-11,15.0,1017.0,NW,60.78,0,0
41.0,-11,15.0,1017.0,NW,69.72,0,0
45.0,-11,14.0,1017.0,NW,73.74,0,0
50.0,-11,14.0,1018.0,NW,78.66,0,0
47.0,-11,14.0,1019.0,SE,3.13,0,0
65.0,-10,11.0,1019.0,NW,4.02,0,0
75.0,-9,6.0,1020.0,NW,7.15,0,0
23.0,-8,7.0,1021.0,cv,0.89,0,0
17.0,-13,9.0,1021.0,NW,5.81,0,0
21.0,-13,6.0,1022.0,NW,10.73,0,0
15.0,-13,7.0,1023.0,NW,17.88,0,0
7.0,-13,6.0,1023.0,NW,22.8,0,0
6.0,-13,3.0,1024.0,NW,26.82,0,0
6.0,-13,2.0,1024.0,NW,30.84,0,0
7.0,-13,5.0,1025.0,NW,35.76,0,0
8.0,-13,1.0,1025.0,NW,38.89,0,0
9.0,-13,4.0,1026.0,NW,44.7,0,0
10.0,-13,6.0,1027.0,NW,51.85,0,0
9.0,-15,8.0,1027.0,NW,59.0,0,0
12.0,-15,9.0,1027.0,NW,63.92,0,0
12.0,-14,9.0,1027.0,NW,67.05,0,0
18.0,-14,9.0,1026.0,NE,3.13,0,0
9.0,-14,10.0,1025.0,SE,4.02,0,0
18.0,-15,10.0,1024.0,NE,3.13,0,0
19.0,-15,10.0,1024.0,SE,1.79,0,0
17.0,-14,8.0,1025.0,SE,3.58,0,0
19.0,-11,7.0,1025.0,SE,4.47,0,0
34.0,-9,4.0,1025.0,SE,5.36,0,0
58.0,-4,2.0,1026.0,cv,0.89,0,0
74.0,-6,2.0,1026.0,cv,1.34,0,0
89.0,-6,0.0,1026.0,SE,0.89,0,0
88.0,-6,0.0,1026.0,SE,1.78,0,0
78.0,-6,1.0,1026.0,SE,3.57,0,0
93.0,-8,1.0,1026.0,SE,5.36,0,0
126.0,-9,-1.0,1026.0,cv,0.89,0,0
145.0,-9,0.0,1025.0,SE,0.89,0,0
141.0,-9,0.0,1025.0,cv,0.89,0,0
144.0,-8,1.0,1025.0,NE,1.79,0,0
127.0,-9,0.0,1025.0,cv,0.89,0,0
124.0,-8,-1.0,1025.0,NW,0.89,0,0
134.0,-6,-3.0,1026.0,cv,0.89,0,0
114.0,-6,2.0,1027.0,NW,1.79,0,0
84.0,-6,4.0,1027.0,NW,3.58,0,0
88.0,-8,7.0,1027.0,cv,0.89,0,0
118.0,-9,8.0,1026.0,SE,1.79,0,0
113.0,-8,9.0,1025.0,SE,3.58,0,0
110.0,-8,11.0,1024.0,cv,1.79,0,0
129.0,-8,11.0,1024.0,SE,1.79,0,0
124.0,-8,11.0,1024.0,cv,0.89,0,0
128.0,-5,8.0,1024.0,cv,1.78,0,0
150.0,-6,8.0,1024.0,cv,2.67,0,0
178.0,-4,5.0,1025.0,SE,0.89,0,0
178.0,-3,3.0,1025.0,cv,0.89,0,0
204.0,-3,3.0,1026.0,cv,1.78,0,0
242.0,-3,2.0,1026.0,NE,0.89,0,0
235.0,-4,1.0,1027.0,NE,2.68,0,0
204.0,-4,0.0,1027.0,NE,4.47,0,0
314.0,-4,2.0,1027.0,cv,0.45,0,0
333.0,-4,-1.0,1028.0,NW,0.89,0,0
285.0,-3,-1.0,1028.0,NE,0.89,0,0
289.0,-3,-1.0,1028.0,NW,0.89,0,0
225.0,-3,-1.0,1027.0,cv,0.89,0,0
183.0,-3,-1.0,1027.0,cv,1.34,0,0
190.0,-3,-2.0,1028.0,cv,2.23,0,0
185.0,-5,-3.0,1028.0,NW,1.79,0,0
188.0,-3,0.0,1029.0,NW,3.58,0,0
172.0,-2,4.0,1029.0,NW,6.71,0,0
185.0,-2,6.0,1029.0,NW,8.5,0,0
185.0,1,9.0,1028.0,NW,10.29,0,0
194.0,1,10.0,1027.0,cv,0.89,0,0
195.0,2,10.0,1027.0,cv,1.78,0,0
173.0,3,10.0,1026.0,SE,1.79,0,0
158.0,3,10.0,1025.0,cv,0.89,0,0
165.0,3,8.0,1025.0,cv,1.78,0,0
168.0,2,7.0,1025.0,cv,2.23,0,0
184.0,3,7.0,1025.0,cv,3.12,0,0
206.0,2,5.0,1025.0,NW,0.89,0,0
205.0,3,5.0,1025.0,cv,0.89,0,0
185.0,3,5.0,1026.0,cv,1.78,0,0
225.0,3,4.0,1026.0,cv,2.67,0,0
206.0,4,5.0,1026.0,cv,3.56,0,0
206.0,4,5.0,1026.0,NW,1.79,0,0
187.0,3,5.0,1026.0,NW,2.68,0,0
195.0,2,5.0,1026.0,NW,4.47,0,0
202.0,2,5.0,1026.0,NW,6.26,0,0
184.0,1,2.0,1026.0,NW,8.05,0,0
186.0,2,3.0,1026.0,cv,0.89,0,0
177.0,1,2.0,1026.0,NW,0.89,0,0
193.0,0,0.0,1027.0,NW,4.02,0,0
193.0,2,2.0,1027.0,NW,5.81,0,0
149.0,4,7.0,1028.0,cv,0.89,0,0
154.0,4,9.0,1028.0,NW,1.79,0,0
,5,10.0,1027.0,cv,0.89,0,0
,5,10.0,1027.0,cv,1.78,0,0
210.0,6,11.0,1026.0,SE,1.79,0,0
224.0,6,11.0,1026.0,SE,3.58,0,0
271.0,6,11.0,1026.0,cv,0.89,0,0
306.0,7,10.0,1026.0,SE,0.89,0,0
342.0,6,9.0,1027.0,cv,0.89,0,0
358.0,7,10.0,1027.0,cv,1.78,0,0
380.0,7,10.0,1027.0,cv,2.67,0,0
336.0,6,9.0,1028.0,SE,3.13,0,0
166.0,5,9.0,1028.0,SE,4.92,0,0
132.0,3,9.0,1028.0,SE,8.05,0,0
128.0,2,8.0,1027.0,SE,9.84,0,0
127.0,2,8.0,1027.0,SE,11.63,0,0
100.0,3,7.0,1026.0,cv,0.89,0,1
93.0,3,7.0,1026.0,cv,1.78,0,2
103.0,4,5.0,1026.0,cv,2.67,0,3
113.0,5,5.0,1025.0,NW,0.89,0,4
111.0,5,6.0,1024.0,NW,4.02,0,5
111.0,5,6.0,1023.0,NW,5.81,0,6
113.0,6,6.0,1023.0,NW,8.94,0,7
126.0,6,6.0,1023.0,NW,12.07,0,8
121.0,6,6.0,1022.0,NE,1.79,0,9
127.0,6,7.0,1021.0,NW,3.13,0,10
119.0,7,7.0,1020.0,NW,4.92,0,11
99.0,7,7.0,1020.0,NW,6.71,0,12
107.0,7,8.0,1019.0,NE,1.79,0,0
114.0,8,8.0,1018.0,NW,1.79,0,0
119.0,8,9.0,1018.0,NW,3.58,0,0
153.0,8,9.0,1017.0,NW,6.71,0,0
160.0,8,9.0,1017.0,NW,9.84,0,0
109.0,6,7.0,1017.0,NW,11.63,0,0
112.0,6,6.0,1017.0,NW,13.42,0,0
166.0,6,6.0,1017.0,NW,17.44,0,0
144.0,7,8.0,1017.0,NW,21.46,0,0
136.0,7,7.0,1018.0,NW,24.59,0,0
128.0,6,6.0,1017.0,cv,0.89,0,0
139.0,6,6.0,1016.0,NW,1.79,0,0
141.0,5,5.0,1016.0,NW,3.58,0,0
157.0,5,5.0,1016.0,NW,6.71,0,0
142.0,6,6.0,1015.0,NW,10.73,0,0
127.0,6,7.0,1015.0,NW,13.86,0,0
95.0,7,7.0,1015.0,NW,17.88,0,0
85.0,7,8.0,1015.0,NW,19.67,0,0
97.0,7,8.0,1016.0,NW,22.8,0,0
89.0,6,9.0,1016.0,NW,25.93,0,0
78.0,4,11.0,1015.0,NE,4.02,0,0
54.0,4,13.0,1015.0,NW,4.92,0,0
56.0,3,14.0,1015.0,NW,9.84,0,0
60.0,1,16.0,1014.0,NE,3.13,0,0
59.0,1,15.0,1014.0,NE,6.26,0,0
53.0,1,16.0,1013.0,cv,0.89,0,0
40.0,0,15.0,1013.0,SE,1.79,0,0
43.0,6,13.0,1013.0,SE,6.71,0,0
70.0,6,11.0,1014.0,SE,11.63,0,0
55.0,6,9.0,1015.0,SE,16.55,0,0
70.0,6,8.0,1017.0,SE,21.47,0,0
77.0,5,8.0,1017.0,SE,25.49,0,0
91.0,5,8.0,1018.0,SE,27.28,0,1
91.0,4,6.0,1018.0,SE,29.07,0,2
99.0,5,6.0,1019.0,SE,32.2,0,3
90.0,3,5.0,1019.0,NE,4.02,0,4
82.0,2,4.0,1019.0,SE,4.02,0,0
72.0,2,4.0,1020.0,SE,5.81,0,0
71.0,1,2.0,1020.0,SE,6.7,0,0
34.0,-1,5.0,1021.0,NW,7.15,0,0
13.0,-6,4.0,1021.0,NW,15.2,0,0
7.0,-7,3.0,1021.0,NW,23.25,0,0
3.0,-9,3.0,1022.0,NW,34.43,0,0
9.0,-10,4.0,1024.0,NW,46.5,0,0
13.0,-11,5.0,1024.0,NW,55.44,0,0
15.0,-11,6.0,1024.0,NW,66.62,0,0
9.0,-11,7.0,1024.0,NW,77.8,0,0
16.0,-12,7.0,1024.0,NW,88.98,0,0
13.0,-12,8.0,1023.0,NW,97.03,0,0
15.0,-12,7.0,1023.0,NW,105.08,0,0
10.0,-12,7.0,1023.0,NW,112.23,0,0
6.0,-11,6.0,1024.0,NW,119.38,0,0
7.0,-11,6.0,1025.0,NW,125.19,0,0
8.0,-12,4.0,1026.0,NW,129.21,0,0
10.0,-11,4.0,1026.0,NW,132.34,0,0
18.0,-12,3.0,1027.0,NW,136.36,0,0
12.0,-11,0.0,1027.0,NW,139.49,0,0
22.0,-11,0.0,1028.0,NW,144.41,0,0
9.0,-11,0.0,1029.0,NW,150.22,0,0
9.0,-14,0.0,1029.0,NW,155.14,0,0
10.0,-11,-2.0,1029.0,NW,160.06,0,0
12.0,-11,-3.0,1029.0,NW,163.19,0,0
16.0,-11,-2.0,1029.0,NE,3.13,0,0
17.0,-11,-2.0,1029.0,NE,7.15,0,0
25.0,-12,-3.0,1029.0,NW,1.79,0,0
20.0,-10,-3.0,1030.0,NW,3.58,0,0
29.0,-10,-5.0,1030.0,NW,5.37,0,0
19.0,-10,-2.0,1031.0,NW,8.5,0,0
21.0,-11,1.0,1032.0,NW,10.29,0,0
30.0,-11,3.0,1032.0,NW,12.08,0,0
42.0,-12,4.0,1032.0,NW,13.87,0,0
58.0,-11,5.0,1030.0,cv,0.89,0,0
53.0,-10,7.0,1029.0,SE,1.79,0,0
55.0,-10,6.0,1029.0,SE,4.92,0,0
55.0,-9,6.0,1029.0,SE,8.05,0,0
47.0,-9,5.0,1029.0,SE,11.18,0,0
48.0,-9,4.0,1029.0,SE,12.97,0,0
45.0,-5,2.0,1030.0,cv,0.89,0,0
52.0,-4,0.0,1030.0,SE,0.89,0,0
77.0,-7,0.0,1030.0,NE,0.89,0,0
113.0,-6,-2.0,1030.0,NE,1.78,0,0
172.0,-6,-2.0,1031.0,NE,2.67,0,0
249.0,-4,-2.0,1031.0,cv,0.89,0,0
226.0,-5,0.0,1031.0,cv,1.34,0,0
191.0,-5,-3.0,1031.0,cv,1.79,0,0
154.0,-5,-3.0,1031.0,NW,1.79,0,0
123.0,-5,-3.0,1031.0,NW,3.58,0,0
106.0,-6,-4.0,1031.0,NW,6.71,0,0
102.0,-6,-4.0,1031.0,NW,8.5,0,0
80.0,-5,-4.0,1031.0,NW,10.29,0,0
71.0,-7,-5.0,1031.0,NW,13.42,0,0
91.0,-4,-1.0,1031.0,cv,0.89,0,0
81.0,-3,1.0,1032.0,NW,3.13,0,0
73.0,-4,3.0,1032.0,NW,6.26,0,0
89.0,-6,5.0,1030.0,cv,0.89,0,0
99.0,-6,8.0,1029.0,cv,1.78,0,0
99.0,-6,7.0,1028.0,cv,2.67,0,0
115.0,-4,7.0,1027.0,SE,1.79,0,0
132.0,-4,8.0,1026.0,SE,4.92,0,0
135.0,-4,7.0,1026.0,SE,6.71,0,0
165.0,-2,5.0,1026.0,SE,8.5,0,0
163.0,-2,3.0,1027.0,cv,0.89,0,0
172.0,-2,1.0,1027.0,cv,1.78,0,0
190.0,-1,2.0,1027.0,SE,1.79,0,0
196.0,-1,3.0,1027.0,cv,0.89,0,0
210.0,-1,2.0,1026.0,cv,1.78,0,0
239.0,-2,3.0,1026.0,SE,1.79,0,0
380.0,-2,3.0,1025.0,cv,0.89,0,0
358.0,-2,2.0,1024.0,cv,1.78,0,0
364.0,-2,2.0,1024.0,cv,2.23,0,0
363.0,-1,2.0,1023.0,SE,1.79,0,0
322.0,-2,1.0,1022.0,NE,0.89,0,0
315.0,-2,0.0,1022.0,NW,0.89,0,0
271.0,-1,0.0,1021.0,NW,2.68,0,0
227.0,-1,2.0,1021.0,cv,0.89,0,0
197.0,0,2.0,1021.0,SE,1.79,0,0
194.0,0,4.0,1021.0,cv,0.89,0,0
198.0,0,5.0,1021.0,SE,3.13,0,0
223.0,1,7.0,1020.0,SE,4.92,0,0
241.0,1,9.0,1019.0,cv,0.89,0,0
208.0,-7,12.0,1018.0,NW,7.15,0,0
55.0,-8,11.0,1018.0,NW,19.22,0,0
12.0,-10,10.0,1019.0,NW,28.16,0,0
17.0,-10,8.0,1021.0,NW,40.23,0,0
7.0,-11,6.0,1022.0,NW,52.3,0,0
7.0,-12,4.0,1025.0,NW,64.37,0,0
9.0,-14,3.0,1026.0,NW,80.46,0,0
10.0,-14,2.0,1026.0,NW,98.34,0,0
7.0,-15,2.0,1028.0,NW,113.54,0,0
9.0,-15,1.0,1028.0,NW,123.37,0,0
19.0,-15,1.0,1029.0,NW,135.44,0,0
6.0,-15,0.0,1029.0,NW,146.62,0,0
7.0,-14,0.0,1030.0,NW,157.8,0,0
9.0,-16,0.0,1030.0,NW,169.87,0,0
10.0,-15,-1.0,1031.0,NW,179.7,0,0
10.0,-15,-1.0,1031.0,NW,186.85,0,0
10.0,-15,-1.0,1032.0,NW,195.79,0,0
8.0,-14,-2.0,1033.0,NW,203.84,0,0
9.0,-15,-2.0,1034.0,NW,210.99,0,0
12.0,-14,0.0,1035.0,NW,215.01,0,0
13.0,-16,1.0,1036.0,NW,222.16,0,0
14.0,-17,1.0,1036.0,NW,229.31,0,0
14.0,-16,3.0,1035.0,NW,235.12,0,0
14.0,-17,4.0,1033.0,NW,240.93,0,0
11.0,-18,4.0,1032.0,NW,248.08,0,0
10.0,-17,4.0,1032.0,NW,255.23,0,0
15.0,-18,5.0,1032.0,NW,261.04,0,0
13.0,-17,4.0,1031.0,NW,266.85,0,0
13.0,-16,2.0,1031.0,NW,268.64,0,0
18.0,-11,0.0,1031.0,SE,0.89,0,0
28.0,-11,-1.0,1031.0,cv,0.89,0,0
40.0,-11,-1.0,1032.0,SE,1.79,0,0
48.0,-13,1.0,1031.0,SE,4.92,0,0
63.0,-13,1.0,1031.0,SE,8.05,0,0
72.0,-10,-1.0,1030.0,cv,0.89,0,0
91.0,-10,-1.0,1029.0,SE,1.79,0,0
98.0,-9,-5.0,1030.0,cv,0.89,0,0
99.0,-10,-6.0,1030.0,NE,1.79,0,0
100.0,-10,-6.0,1029.0,NE,2.68,0,0
118.0,-10,-6.0,1029.0,NW,0.89,0,0
135.0,-9,-6.0,1028.0,NE,0.89,0,0
134.0,-10,-7.0,1028.0,NW,0.89,0,0
121.0,-9,-6.0,1028.0,NE,0.89,0,0
96.0,-8,-5.0,1028.0,NE,1.78,0,0
90.0,-7,-2.0,1029.0,cv,0.89,0,0
96.0,-8,-1.0,1028.0,cv,1.78,0,0
114.0,-8,0.0,1028.0,SE,0.89,0,0
135.0,-8,1.0,1026.0,SE,2.68,0,0
151.0,-8,1.0,1026.0,cv,0.89,0,0
180.0,-8,1.0,1026.0,NE,1.79,0,0
211.0,-7,2.0,1025.0,NE,3.58,0,0
251.0,-7,1.0,1025.0,SE,0.89,0,0
278.0,-6,-1.0,1026.0,NE,0.89,0,0
266.0,-5,-1.0,1027.0,NE,1.78,0,0
273.0,-5,-1.0,1027.0,cv,0.45,0,0
282.0,-6,-1.0,1028.0,cv,1.34,0,0
290.0,-5,-3.0,1029.0,NW,0.89,0,0
323.0,-6,-3.0,1029.0,NW,2.68,0,0
333.0,-7,-4.0,1029.0,NW,4.47,0,0
305.0,-8,-5.0,1030.0,NW,7.6,0,0
280.0,-7,-4.0,1030.0,NW,8.49,0,0
260.0,-8,-4.0,1030.0,NW,11.62,0,0
207.0,-9,-5.0,1030.0,NW,13.41,0,0
232.0,-9,-5.0,1030.0,NW,16.54,0,0
155.0,-8,-6.0,1030.0,NW,18.33,0,0
128.0,-8,-5.0,1030.0,NW,19.22,0,0
105.0,-7,-5.0,1030.0,NW,20.11,0,0
120.0,-6,-3.0,1031.0,NW,21.9,0,0
121.0,-5,-1.0,1031.0,cv,0.89,0,0
126.0,-5,1.0,1031.0,cv,1.78,0,0
145.0,-6,2.0,1030.0,cv,2.67,0,0
163.0,-6,3.0,1029.0,cv,3.56,0,0
206.0,-5,4.0,1028.0,SE,1.79,0,0
227.0,-5,4.0,1027.0,SE,3.58,0,0
196.0,-4,4.0,1026.0,cv,0.89,0,0
193.0,-5,3.0,1026.0,cv,1.78,0,0
229.0,-4,2.0,1025.0,SE,0.89,0,0
259.0,-5,1.0,1026.0,cv,0.89,0,0
256.0,-4,1.0,1025.0,cv,1.78,0,0
258.0,-4,-1.0,1026.0,cv,2.67,0,0
274.0,-3,-1.0,1026.0,NE,0.89,0,0
332.0,-3,-1.0,1025.0,SE,0.89,0,0
343.0,-4,-2.0,1025.0,NE,0.89,0,0
337.0,-4,-3.0,1024.0,NE,1.78,0,0
311.0,-4,-3.0,1024.0,NW,1.79,0,0
292.0,-4,-3.0,1023.0,NW,2.68,0,0
227.0,-4,-1.0,1023.0,NW,5.81,0,0
222.0,-5,-3.0,1023.0,NW,7.6,0,0
229.0,-4,-1.0,1022.0,NW,10.73,0,0
222.0,-4,-2.0,1022.0,NW,12.52,0,0
233.0,-5,-2.0,1022.0,NW,15.65,0,0
234.0,-3,-1.0,1022.0,NW,17.44,0,0
223.0,-2,2.0,1022.0,NW,20.57,0,0
203.0,-3,3.0,1023.0,NW,24.59,0,0
223.0,-4,5.0,1022.0,NW,27.72,0,0
209.0,-4,6.0,1021.0,NW,29.51,0,0
193.0,-4,6.0,1020.0,NW,31.3,0,0
200.0,-5,7.0,1019.0,NW,33.09,0,0
200.0,-5,7.0,1019.0,NW,34.88,0,0
210.0,-5,6.0,1019.0,cv,0.89,0,0
222.0,-4,5.0,1020.0,NW,1.79,0,0
250.0,-4,3.0,1020.0,cv,0.89,0,0
271.0,-5,0.0,1020.0,cv,1.78,0,0
300.0,-4,-1.0,1020.0,NW,1.79,0,0
292.0,-4,4.0,1020.0,NW,4.92,0,0
305.0,-3,2.0,1021.0,cv,0.89,0,0
322.0,-4,0.0,1021.0,NW,1.79,0,0
330.0,-4,0.0,1021.0,NW,3.58,0,0
326.0,-4,-1.0,1021.0,NW,5.37,0,0
306.0,-4,-2.0,1021.0,cv,0.89,0,0
295.0,-3,-1.0,1021.0,NW,1.79,0,0
302.0,-4,-2.0,1021.0,NW,3.58,0,0
237.0,-4,-1.0,1021.0,NW,6.71,0,0
176.0,-5,-2.0,1021.0,NW,9.84,0,0
143.0,-5,-3.0,1021.0,NW,12.97,0,0
135.0,-3,0.0,1022.0,NW,16.99,0,0
133.0,-3,5.0,1022.0,NW,21.01,0,0
115.0,-3,6.0,1022.0,NW,25.03,0,0
115.0,-4,8.0,1022.0,cv,0.89,0,0
106.0,-4,10.0,1021.0,cv,1.78,0,0
86.0,-5,10.0,1020.0,SE,4.92,0,0
102.0,-4,10.0,1019.0,SE,8.05,0,0
140.0,-2,9.0,1019.0,SE,9.84,0,0
178.0,-2,7.0,1019.0,SE,11.63,0,0
216.0,-1,5.0,1019.0,cv,0.45,0,0
243.0,-2,3.0,1020.0,NE,0.89,0,0
277.0,-1,2.0,1020.0,SE,0.89,0,0
313.0,-3,1.0,1021.0,NE,0.89,0,0
350.0,-2,0.0,1021.0,cv,0.45,0,0
404.0,-2,0.0,1022.0,cv,1.34,0,0
391.0,-2,1.0,1022.0,NW,1.79,0,0
362.0,-2,1.0,1022.0,NW,2.68,0,0
289.0,-2,1.0,1022.0,NW,4.47,0,0
257.0,-2,0.0,1022.0,NW,6.26,0,0
222.0,-2,1.0,1022.0,NW,8.05,0,0
177.0,-2,1.0,1022.0,NW,9.84,0,0
174.0,-2,2.0,1022.0,NW,11.63,0,0
148.0,-2,1.0,1023.0,NW,15.65,0,0
140.0,-3,0.0,1024.0,NW,18.78,0,0
124.0,-2,5.0,1026.0,NW,23.7,0,0
127.0,-2,8.0,1026.0,NW,27.72,0,0
